district,county,year,subcounty,parish,school_name,ownership,gender,grade,value
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Mpumudde Junior School,Private,Female,Division X,1
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Male,Division 1,2
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Male,Division 2,19
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Female,Division 2,12
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Male,Division 3,9
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Female,Division 3,11
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Male,Division 4,2
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Female,Division 4,14
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Male,Division U,19
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Female,Division U,20
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Male,Division X,2
Kayunga,Ntenjeru,2022,Kayunga,Bubajjwe,Mugema Primary School,Government,Female,Division X,2
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Male,Division 2,7
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Female,Division 2,3
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Male,Division 3,
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Female,Division 3,6
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Male,Division 4,3
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Female,Division 4,4
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Male,Division U,3
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Female,Division U,2
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2022,Kayunga,Nakaseeta,Nakaziba CU Primary School,Government,Female,Division X,1
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Male,Division 2,3
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Female,Division 2,4
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Male,Division 3,2
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Female,Division 3,6
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Male,Division 4,2
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Female,Division 4,1
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Female,Division U,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Male,Division X,1
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda CU Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Male,Division 2,1
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Female,Division 2,5
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Male,Division 3,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Female,Division 3,2
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Male,Division 4,2
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Female,Division 4,4
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Female,Division U,6
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Namulanda RC Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Male,Division 2,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Female,Division 2,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Male,Division 3,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Female,Division 3,4
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Male,Division 4,1
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Female,Division 4,7
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Male,Division U,8
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Female,Division U,4
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Male,Division X,1
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Nawandagala RC Primary School,Government,Female,Division X,2
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Male,Division 1,1
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Female,Division 1,1
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Male,Division 2,24
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Female,Division 2,16
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Male,Division 3,10
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Female,Division 3,5
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Male,Division 4,2
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Female,Division 4,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Female,Division U,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Male,Division X,1
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Nsotoka Islamic Primary School,Private,Female,Division X,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Male,Division 1,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Female,Division 1,1
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Male,Division 2,6
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Female,Division 2,11
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Male,Division 3,8
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Female,Division 3,7
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Male,Division 4,7
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Female,Division 4,2
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Male,Division U,3
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Female,Division U,4
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Male,Division X,
Kayunga,Ntenjeru,2022,Kayunga,Nsotoka,Obadia Sajjabi Community Primary School,Private,Female,Division X,1
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Male,Division 1,15
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Female,Division 1,23
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Male,Division 2,23
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Female,Division 2,22
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Male,Division 3,5
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Female,Division 3,4
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Male,Division 4,
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Female,Division 4,4
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Female,Division U,1
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Male,Division X,2
Kayunga,Ntenjeru,2022,Kayunga,Kiteredde,Ssekagya Islamic Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Male,Division 1,12
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Female,Division 1,11
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Male,Division 2,16
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Female,Division 2,19
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Male,Division 3,4
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Female,Division 3,5
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Male,Division 4,1
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Female,Division 4,1
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Female,Division U,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,Ssezibwa CU Primary School,Government,Female,Division X,2
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Male,Division 1,14
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Female,Division 1,15
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Male,Division 2,13
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Female,Division 2,16
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Male,Division 3,1
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Female,Division 3,4
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Male,Division 4,1
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Female,Division 4,1
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Female,Division U,1
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Male,Division X,
Kayunga,Ntenjeru,2022,Kayunga,Bukolooto,St Anthony Junior School,Private,Female,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Male,Division 1,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Female,Division 1,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Male,Division 2,6
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Female,Division 2,18
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Male,Division 3,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Female,Division 3,4
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Male,Division 4,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Female,Division 4,3
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Male,Division U,3
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Female,Division U,3
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Male,Division X,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Aunt Vicky Primary School,Private,Female,Division X,2
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Male,Division 1,14
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Female,Division 1,15
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Male,Division 2,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Female,Division 2,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Male,Division 3,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Female,Division 3,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Male,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Female,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Female,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Male,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Gospel Valley Nursery And Primary School,Private,Female,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Male,Division 1,4
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Female,Division 1,13
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Male,Division 2,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Female,Division 2,8
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Male,Division 3,
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Female,Division 3,
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Male,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Female,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Female,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Male,Division X,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,,Hope Primary School,Private,Female,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Male,Division 1,5
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Female,Division 1,4
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Male,Division 2,20
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Female,Division 2,20
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Male,Division 3,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Female,Division 3,6
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Male,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Female,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Female,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Girls Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Male,Division 1,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Male,Division 2,12
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Female,Division 2,21
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Male,Division 3,2
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Female,Division 3,5
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Male,Division 4,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Female,Division 4,3
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Male,Division U,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Female,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Male,Division X,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Kayunga Mixed Primary School,Government,Female,Division X,3
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Male,Division 1,6
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Female,Division 1,10
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Male,Division 2,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Female,Division 2,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Male,Division 3,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Female,Division 3,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Male,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Female,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Female,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Male,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Lion of Judah Primary School,Private,Female,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Male,Division 1,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Female,Division 1,5
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Male,Division 2,7
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Female,Division 2,27
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Male,Division 3,2
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Female,Division 3,4
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Male,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Female,Division 4,3
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Female,Division U,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Male,Division X,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi Bishop Brown Primary School,Government,Female,Division X,2
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Male,Division 1,9
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Female,Division 1,6
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Male,Division 2,59
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Female,Division 2,46
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Male,Division 3,12
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Female,Division 3,10
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Male,Division 4,4
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Female,Division 4,4
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Female,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Namagabi Ward,Namagabi UMEA Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Female,Division 1,3
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Male,Division 2,20
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Female,Division 2,32
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Male,Division 3,5
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Female,Division 3,3
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Male,Division 4,3
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Female,Division 4,4
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Male,Division U,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Female,Division U,2
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Male,Division X,4
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Ndeeba CU Primary School,Government,Female,Division X,2
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Male,Division 1,15
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Female,Division 1,19
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Male,Division 2,2
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Female,Division 2,3
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Male,Division 3,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Female,Division 3,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Male,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Female,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Female,Division U,
